CITY 1,CITY 2,PASSENGERS TO CITY 2,PASSENGERS FROM CITY 2,FREIGHT TO CITY 2,FREIGHT FROM CITY 2
DUBAI,VIJAYAWADA,622.0,0.0,0.0,0.0
DUBAI,MANGALORE,11416.0,6826.0,1.753,27.803
DUBAI,MADURAI,4092.0,2866.0,0.0,47.231
DUSHANBE,HYDERABAD,0.0,0.0,0.0,3.0
FRANKFURT,BENGALURU,4170.0,7707.0,2203.5685,1728.3324
FRANKFURT,CHENNAI,0.0,0.0,1799.106,0.0
FRANKFURT,DELHI,11226.0,21745.0,1632.076,3219.8998899999997
FRANKFURT,HYDERABAD,0.0,0.0,0.0,705.741
FRANKFURT,MUMBAI,1482.0,6125.0,4704.8965,1928.51726
GUANGZHOU,DELHI,0.0,0.0,1874.496,1027.722
GUANGZHOU,KOLKATA,0.0,0.0,873.06562,35.0
GUANGZHOU,MUMBAI,0.0,0.0,0.0,578.778
HANOI,CHENNAI,0.0,0.0,48.5285,0.0
HANOI,DELHI,0.0,0.0,1461.7373300000002,120.28698000000003
HANOI,KOLKATA,0.0,180.0,0.0,10.56
HO CHI MINH CITY,CHENNAI,0.0,0.0,380.08719,43.907
HO CHI MINH CITY,DELHI,307.0,135.0,0.0,2.623
HO CHI MINH CITY,KOLKATA,0.0,0.0,87.966,21.234990000000003
HONG KONG,BENGALURU,0.0,0.0,2596.427,1126.268
HONG KONG,CHENNAI,0.0,0.0,5440.8466,2558.8539699999997
HONG KONG,DELHI,410.0,268.0,30451.45402,3890.4431
HONG KONG,HYDERABAD,0.0,0.0,156.888,300.767
HONG KONG,KOLKATA,0.0,5.0,494.8885599999999,359.5118
HONG KONG,MUMBAI,0.0,113.0,3674.2791000000007,2847.6904699999996
HOUSTON,MUMBAI,0.0,328.0,0.0,0.0
IKEJA,MUMBAI,0.0,0.0,0.0,466.61195
ISTANBUL,AHMEDABAD,0.0,0.0,35.436,253.3275
ISTANBUL,AMRITSAR,206.0,206.0,0.0,0.0
ISTANBUL,BENGALURU,0.0,0.0,892.243,877.568
ISTANBUL,CHENNAI,0.0,0.0,1379.089,1427.372
ISTANBUL,DELHI,0.0,0.0,1597.894,2143.804
ISTANBUL,HYDERABAD,0.0,0.0,511.732,1667.227
ISTANBUL,MUMBAI,0.0,0.0,5411.546780000001,4023.657
JEDDAH,DELHI,364.0,0.0,0.0,0.0
JEDDAH,KOCHI,297.0,384.0,0.0,1.858
JEDDAH,KOZHIKODE,8524.0,0.0,3.678,8.05
JEDDAH,LUCKNOW,3358.0,0.0,0.0,0.0
JEDDAH,MUMBAI,489.0,1074.0,0.0,42.332
JOHANNESBERG,MUMBAI,0.0,0.0,0.0,37.093
KABUL,DELHI,8099.0,12364.0,543.70746,1220.8189000000002
KATHMANDU,DELHI,3735.0,5811.0,5.461399999999999,62.1905
KHIMKI,DELHI,1675.0,3550.0,20.1274,36.7987
KUALALUMPUR,BENGALURU,499.0,0.0,739.99849,305.93426
KUALALUMPUR,CHENNAI,1636.0,443.0,1293.56373,381.508
KUALALUMPUR,DELHI,3440.0,295.0,1269.86447,820.012
KUALALUMPUR,HYDERABAD,503.0,145.0,0.0,0.449
KUALALUMPUR,KOCHI,467.0,122.0,0.0,23.562
KUALALUMPUR,MUMBAI,0.0,0.0,1867.824,1242.091
KUALALUMPUR,TIRUCHIRAPALLY,5790.0,542.0,4.4,167.478
KUALALUMPUR,VIJAYAWADA,78.0,0.0,0.0,0.0
KUNMING,KOLKATA,0.0,0.0,469.73678,181.569
KUWAIT,AHMEDABAD,2094.0,5.0,3.686,19.1475
KUWAIT,BENGALURU,913.0,0.0,0.0,241.191
KUWAIT,CHENNAI,6842.0,2586.0,17.512,777.747
KUWAIT,DELHI,5410.0,2577.0,65.119,543.7139
KUWAIT,HYDERABAD,3117.0,2016.0,15.591,148.016
KUWAIT,KOCHI,4443.0,2405.0,10.955,653.3018000000001
KUWAIT,KOZHIKODE,1736.0,53.0,35.811,109.708
KUWAIT,LUCKNOW,3201.0,0.0,2.352,8.2092
KUWAIT,MUMBAI,1909.0,297.0,4.279,936.446
KUWAIT,TIRUCHIRAPALLY,2036.0,0.0,2.35,40.234
KUWAIT,TRIVANDRUM,575.0,0.0,0.0,39.025
KUWAIT,KANNUR,562.0,25.0,0.078,0.0
KUWAIT,VIJAYAWADA,1402.0,0.0,1.15,0.0
KUWAIT,MANGALORE,411.0,66.0,1.794,50.226
LEIPZIG,BENGALURU,0.0,0.0,0.0,7185.594
LEIPZIG,DELHI,0.0,0.0,3921.128,6889.886
LONDON,BENGALURU,4803.0,7797.0,564.3349000000001,1040.272
LONDON,DELHI,12078.0,28174.0,2011.0654,3070.8821000000003
LONDON,GOA,0.0,251.0,0.0,0.0
LONDON,HYDERABAD,2127.0,3026.0,186.89,177.21
LONDON,MUMBAI,7594.0,21172.0,2380.4105,2946.072
LUXEMBOURG,DELHI,0.0,0.0,91.496,210.026
LUXEMBOURG,MUMBAI,0.0,0.0,86.722,226.823
MADRID,DELHI,0.0,0.0,0.0,38.44449999999999
MALE,BENGALURU,6804.0,8756.0,0.082,195.116
MALE,CHENNAI,0.0,0.0,15.0,0.0
MALE,DELHI,3796.0,3991.0,0.0,36.3752
MALE,HYDERABAD,359.0,328.0,0.0,0.0
MALE,KOCHI,4239.0,5711.0,0.452,204.8611
MALE,MUMBAI,3661.0,4196.0,0.00305,28.37901
MALE,TIRUCHIRAPALLY,146.0,0.0,0.0,6.148
MALE,TRIVANDRUM,1950.0,1516.0,0.734,598.261
MALPENSA,MUMBAI,0.0,0.0,0.0,297.674
MALTA,DELHI,0.0,0.0,0.0,43.923
MATTALA,CHENNAI,123.0,50.0,0.0,0.0
MAZAR-I-SHARIF,DELHI,511.0,815.0,0.0,0.0
MIAMI,DELHI,0.0,0.0,18.426,0.0
MIAMI,MUMBAI,0.0,512.0,0.0,0.0
Milan Bergamo ,AMRITSAR,1313.0,2207.0,0.0,0.0
MOSCOW,AMRITSAR,0.0,0.0,0.0,44.74
MOSCOW,DELHI,4030.0,6888.0,124.487,487.56176
MUSCAT,AHMEDABAD,1961.0,537.0,0.196,0.4671
MUSCAT,BENGALURU,1079.0,614.0,2.363,28.331
MUSCAT,CHENNAI,4895.0,2792.0,43.159,61.415
MUSCAT,DELHI,10156.0,5273.0,64.7375,229.6584
MUSCAT,HYDERABAD,6303.0,4397.0,21.957900000000002,133.8655
MUSCAT,KOCHI,8723.0,7731.0,199.756,582.264
MUSCAT,KOZHIKODE,2788.0,1214.0,0.112,5.145
MUSCAT,LUCKNOW,1528.0,148.0,0.0,22.315
MUSCAT,MUMBAI,6304.0,5140.0,203.46189999999999,991.7565
MUSCAT,TIRUCHIRAPALLY,1557.0,472.0,0.228,11.413
MUSCAT,TRIVANDRUM,5601.0,2755.0,3.735,180.211
MUSCAT,KANNUR,4572.0,1895.0,0.0,0.0
MUSCAT,VIJAYAWADA,803.0,0.0,0.0,0.0
MUSCAT,MANGALORE,1965.0,995.0,0.0,8.336
NAIROBI,AHMEDABAD,542.0,742.0,0.0,13.4996
NAIROBI,DELHI,283.0,344.0,0.03,13.190000000000001
NAIROBI,MUMBAI,1324.0,2500.0,0.366,58.778800000000004
Nanjing,DELHI,0.0,0.0,167.999,0.0
Nanjing,MUMBAI,0.0,0.0,47.024,0.0
NARITA,DELHI,1738.0,1201.0,222.5738,57.923
NARITA,KOLKATA,0.0,0.0,14.7017,18.059169999999998
NEW YORK,DELHI,4984.0,9064.0,329.2884,170.6875
NEWARK,DELHI,17285.0,23969.0,714.83196,1235.21098
NEWARK,MUMBAI,12465.0,18995.0,820.952,1181.7694
PARIS,BENGALURU,2275.0,7600.0,630.938,926.303
PARIS,CHENNAI,275.0,409.0,20.0002,19.938
PARIS,DELHI,7057.0,18360.0,1559.9443999999999,1960.3627
PARIS,MUMBAI,1470.0,6856.0,1045.72,1626.76
PARO,KOLKATA,159.0,200.0,0.0,1.3416
PEKING,DELHI,0.0,0.0,232.1365,0.0
PHNOM PENH,DELHI,146.0,75.0,0.0,0.0
PORT LOUIS,MUMBAI,493.0,548.0,7.472,618.302
RANGOON,DELHI,437.0,184.0,266.31136,207.00552
RANGOON,HYDERABAD,0.0,0.0,0.0,71.095
RANGOON,KOLKATA,0.0,0.0,1.0,126.0
RANGOON,MUMBAI,0.0,0.0,0.12032,0.0
RAS AL-KHAIMAH,AMRITSAR,865.0,2750.0,0.0,0.0
RAS AL-KHAIMAH,DELHI,241.0,776.0,0.0,0.0
RAS AL-KHAIMAH,JAIPUR,699.0,1161.0,0.0,0.0
RAS AL-KHAIMAH,KOCHI,726.0,1599.0,0.0,0.333
RAS AL-KHAIMAH,KOZHIKODE,1876.0,1968.0,0.0,29.535
RAS AL-KHAIMAH,MUMBAI,0.0,0.0,0.0,893.941
RAS AL-KHAIMAH,MANGALORE,4.0,531.0,0.0,0.0
RIYADH,DELHI,5381.0,30.0,2.253,74.1876
RIYADH,HYDERABAD,1389.0,6.0,0.0,3.788
RIYADH,KOCHI,3433.0,8444.0,0.625,131.178
RIYADH,KOZHIKODE,4322.0,0.0,0.5,153.835
RIYADH,LUCKNOW,15972.0,0.0,0.625,0.0
RIYADH,MUMBAI,1092.0,2.0,0.25,33.2963
RIYADH,TRIVANDRUM,2564.0,0.0,0.25,86.725
RIYADH,KANNUR,1530.0,0.0,0.0,0.0
RIYADH,MANGALORE,165.0,0.0,0.0,0.0
ROME,AMRITSAR,803.0,1843.0,0.25,0.0
ROME,BENGALURU,0.0,0.0,95.878,0.0
ROME,DELHI,257.0,354.0,49.739799999999995,10.5206
SALALAH,KOCHI,559.0,627.0,0.0,0.0
SALALAH,KOZHIKODE,762.0,642.0,0.0,0.0
SALALAH,TRIVANDRUM,685.0,0.0,0.0,0.0
SALALAH,KANNUR,981.0,0.0,0.0,0.0
SAN FRANCISCO,BENGALURU,1529.0,2293.0,52.4144,74.1765
SAN FRANCISCO,DELHI,16053.0,21281.0,558.46527,1208.77602
Seattle,MUMBAI,0.0,178.0,0.0,0.0
SEOUL,BENGALURU,0.0,0.0,79.657,0.0
SEOUL,CHENNAI,411.0,1436.0,138.567,83.998
SEOUL,DELHI,245.0,431.0,1012.1148000000001,496.7047
SEOUL,KOLKATA,0.0,0.0,0.0,10.381
SEOUL,MUMBAI,0.0,138.0,0.0,0.0
SEYCHELLES,MUMBAI,148.0,348.0,0.056,0.524
SHANGHAI,DELHI,0.0,0.0,117.495,0.0
SHANGHAI,KOLKATA,0.0,0.0,30.222,68.343
SHARJAH,AHMEDABAD,3640.0,2239.0,1.9,262.942
SHARJAH,AMRITSAR,2586.0,2876.0,1.841,9.45638
SHARJAH,BENGALURU,2821.0,1217.0,1.598,110.91
SHARJAH,CHENNAI,9824.0,4919.0,14.153,260.892
SHARJAH,COIMBATORE,3989.0,2325.0,1.401,126.074
SHARJAH,DELHI,19602.0,13022.0,114.873,594.898
SHARJAH,GOA,3868.0,2507.0,0.131,0.065
SHARJAH,HYDERABAD,11228.0,5868.0,1.592,243.92861
SHARJAH,JAIPUR,9040.0,6856.0,0.0,0.0
SHARJAH,KOCHI,26324.0,20368.0,89.355,856.963
SHARJAH,KOZHIKODE,26526.0,18041.0,119.09,968.457
SHARJAH,LUCKNOW,7652.0,3176.0,1.004,122.466
SHARJAH,MUMBAI,4216.0,5882.0,15.384,79.68
SHARJAH,TIRUCHIRAPALLY,5380.0,2410.0,0.34,132.473
SHARJAH,TRIVANDRUM,23889.0,12840.0,2.736,692.255
SHARJAH,KANNUR,17418.0,10390.0,0.2,0.112
SHARJAH,MANGALORE,1789.0,1775.0,0.0,0.0
SHARJAH,CHANDIGARH,728.0,712.0,0.0,0.0
SHARJAH,SURAT,722.0,547.0,0.0,0.0
SHARJAH,VARANASI,6598.0,1622.0,0.0,0.0
SINGAPORE,BENGALURU,812.0,271.0,601.1065500000001,727.7506999999999
SINGAPORE,CHENNAI,3463.0,1935.0,89.004,831.09395
SINGAPORE,DELHI,1928.0,798.0,182.83159999999998,96.21860000000001
SINGAPORE,HYDERABAD,556.0,129.0,0.026,11.716
SINGAPORE,KOCHI,376.0,234.0,0.0,9.451
SINGAPORE,KOLKATA,0.0,0.0,21.64347,0.0
SINGAPORE,MUMBAI,815.0,375.0,120.5675,56.16179999999999
SINGAPORE,TIRUCHIRAPALLY,9049.0,3123.0,2.256,210.23
SINGAPORE,VIJAYAWADA,148.0,0.0,0.0,0.0
SINGAPORE,MADURAI,585.0,147.0,0.0,47.526
SYDNEY,DELHI,131.0,257.0,13.1085,20.703
TAIPAE,DELHI,0.0,0.0,156.823,121.61
TAIPAE,MUMBAI,0.0,0.0,229.633,89.9
TASHKENT,DELHI,2405.0,4009.0,65.867,137.816
TASHKENT,MUMBAI,0.0,0.0,0.0,82.24099000000001
TBILISI,DELHI,0.0,168.0,0.0,0.0
TEHRAN,DELHI,400.0,396.0,64.966,36.841
TEHRAN,MUMBAI,82.0,186.0,78.704,50.615
TELAVIV,DELHI,570.0,1506.0,77.639,81.21170000000001
TELAVIV,MUMBAI,0.0,0.0,11.82,0.0
TIANJIN,DELHI,0.0,0.0,13.796,0.0
TOKYO,DELHI,1194.0,4986.0,2179.295,1377.671
TORONTO,DELHI,6314.0,12173.0,117.69770000000001,134.4641
TURKMENABAT,DELHI,0.0,0.0,0.0,1146.892
VANCOUVER,DELHI,2817.0,6058.0,39.9176,116.5419
VIENNA,DELHI,0.0,0.0,17.2715,0.0
WARSAW,DELHI,0.0,0.0,607.627,1218.213
"WASHINGTON, DC",DELHI,2973.0,3943.0,57.7046,93.0441
WUHAN,BENGALURU,0.0,0.0,84.492,0.0
WUHAN,DELHI,0.0,0.0,25.339,2.05
WUHAN,KOLKATA,0.0,0.0,895.44529,14.208
YEREVAN,DELHI,0.0,170.0,0.0,0.0
YEREVAN,MUMBAI,0.0,338.0,0.0,0.0
ZAGREB,DELHI,0.0,28.0,0.0,0.0
ZURICH,DELHI,0.0,0.0,13.708,29.104
ZURICH,MUMBAI,0.0,0.0,821.618,1322.227
